file_name	url	most_common_town	most_mentioned_year	most_common_state	has_climate	has_community	total_words	total_pages	first100words	flood_count	storm_count	heat_count	air_pollution_count	indoor_air_quality_count	chemical_hazards_count	extreme_precipitation_count	fire_count	flood_percent	storm_percent	heat_percent	air_pollution_percent	indoor_air_quality_percent	chemical_hazards_percent	extreme_precipitation_percent	fire_percent	workshop_count	mapping_count	survey_count	conversation_count	community_meeting_count	small_group_discussion_count	inform_count	workshop_percent	mapping_percent	survey_percent	conversation_percent	community_meeting_percent	small_group_discussion_percent	inform_percent	town_name	is_ACRES_town	is_INNER_CORE	is_MASS	duplicated	pass_checks2	Manual.Check
watertownurl21.json	https://www.transportation.gov/sites/dot.gov/files/2022-03/OST_Budget_Estimates_FY23.pdf	lincoln	2021	nebraska	1	1	123946	305	U.S. Department of BUDGET Transportation ESTIMATES FISCAL YEAR 2023 OFFICE OF THE SECRETARY OF TRAN	8	23	0	7	0	5	1	1	17.778	51.111	0	15.556	0	11.111	2.222	2.222	18	0	12	0	53	2	2	20.69	0	13.793	0	60.92	2.299	2.299	WATERTOWN	FALSE	FALSE	FALSE	FALSE	FALSE	
watertownurl27.json	https://www.energy.gov/sites/default/files/2023-03/Solar_Power_in_Your_Community_Guidebook_March2023.pdf	washington	2020	california	1	1	44490	137	Solar Power in Your Community Disclaimer This work was prepared as an account of work sponsored by 	1	13	0	0	4	6	1	0	4	52	0	0	16	24	4	0	12	0	31	5	20	0	1	17.391	0	44.928	7.246	28.986	0	1.449	WATERTOWN	FALSE	FALSE	FALSE	FALSE	FALSE	
watertownurl22.json	https://www.soa.org/globalassets/assets/files/resources/research-report/2020/soa-flood-report.pdf	florida	2020	florida	1	1	31764	82	Residential Flood Risk in the United States: Quantifying Flood Losses, Mortgage Risk and Sea Level 	521	136	1	0	0	1	34	0	75.18	19.625	0.144	0	0	0.144	4.906	0	0	0	19	0	0	0	0	0	0	100	0	0	0	0	WATERTOWN	FALSE	FALSE	FALSE	FALSE	FALSE	
watertownurl30.json	https://media.franceintheus.org/wp-content/uploads/misc/2023_Economic_Report_RGB150_pages.pdf	washington	2022	new york	1	1	23128	148	France and the United States 2023 economic report a relationship driving job creation, growth and i	1	30	0	1	0	0	1	1	2.941	88.235	0	2.941	0	0	2.941	2.941	3	0	2	0	0	2	0	42.857	0	28.571	0	0	28.571	0	WATERTOWN	FALSE	FALSE	FALSE	FALSE	FALSE	
watertownurl25.json	https://www.eda.gov/sites/default/files/2023-06/FY2022-Approved-EDA-Annual-Report.pdf	washington	2022	district	1	1	34392	123	ANNUAL REPORT FISCAL YEAR 2022TABLE OF CONTENTS 3 A Message from the Secretary of Commerce to the P	0	12	0	4	1	0	0	0	0	70.588	0	23.529	5.882	0	0	0	1	0	0	0	1	0	0	50	0	0	0	50	0	0	WATERTOWN	FALSE	FALSE	FALSE	TRUE	FALSE	
watertownurl31.json	https://www.fhfa.gov/sites/default/files/2023-04/2020-BOS-CLP.pdf	boston	2018	massachusetts	1	1	13584	31	2020 Targeted Community Lending Plan Executive Summary The Federal Home Loan Bank of Boston is a co	11	5	4	2	3	0	2	0	40.741	18.519	14.815	7.407	11.111	0	7.407	0	0	0	34	0	12	2	0	0	0	70.833	0	25	4.167	0	WATERTOWN	FALSE	TRUE	TRUE	FALSE	TRUE	EXCLUDE
watertownurl29.json	https://www.massport.com/sites/default/files/2024-05/2022-Boston-Logan-Airport-ESPR.pdf	boston	2022	massachusetts	1	1	208672	678	BOSTON LOGAN INTERNATIONAL AIRPORT ESPR 2022 ENVIRONMENTAL STATUS AND PLANNING REPORT May SUBMITTED	39	115	3	731	31	4	1	5	4.198	12.379	0.323	78.687	3.337	0.431	0.108	0.538	2	0	265	0	186	2	26	0.416	0	55.094	0	38.669	0.416	5.405	WATERTOWN	FALSE	TRUE	TRUE	FALSE	TRUE	EXCLUDE
watertownurl32.json	https://usmodernist.org/AIAMN/AIAMN-1975-09-10.pdf	otis	1975	minnesota	0	0	2895	8	The architecture of the Ecole Des ideas of 19th-century French academic is devoted to photographs o	0	5	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WATERTOWN	FALSE	FALSE	FALSE	FALSE	FALSE	
watertownurl3.json	https://s3-us-west-2.amazonaws.com/mysocialpinpoint/uploads/redactor_assets/documents/8950daccce8eb7b3b3218dd56d541ea2710f37a7fe390ace3647717be93a8950/74946/230216_WatertownOSRP_DRAFT_wAppendices.pdf	watertown	2022	massachusetts	1	1	50416	153	Watertown Open Space and Recreation Plan DRAFT February 16, 2023 Prepared by: Cover photos by Natal	32	75	11	0	0	2	5	1	25.397	59.524	8.73	0	0	1.587	3.968	0.794	15	0	86	8	28	0	0	10.949	0	62.774	5.839	20.438	0	0	WATERTOWN	TRUE	TRUE	TRUE	FALSE	TRUE	INCLUDE
watertownurl26.json	https://apps.dtic.mil/sti/tr/pdf/ADA305301.pdf	watertown	1992	massachusetts	0	1	97251	274	THE U.S. ARMY LABORATORIES AT WATERTOWN, MASSACHUSETTS CONTRIBUTIONS TO SCIENCE AND TECHNOLOGY: A H	1	37	38	1	34	36	0	4	0.662	24.503	25.166	0.662	22.517	23.841	0	2.649	9	0	14	5	3	0	2	27.273	0	42.424	15.152	9.091	0	6.061	WATERTOWN	TRUE	TRUE	TRUE	FALSE	FALSE	
watertownurl34.json	https://ct.audubon.org/sites/default/files/ctilfprograminstrument2023.pdf	hudson	2010	connecticut	1	1	15993	51	AMENDMENT #1 TO THE AUDUBON CONNECTICUT IN-LIEU FEE PROGRAM INSTRUMENT 1. WHEREAS, the approved Aud	14	7	0	0	0	1	2	0	58.333	29.167	0	0	0	4.167	8.333	0	2	0	10	0	1	0	0	15.385	0	76.923	0	7.692	0	0	WATERTOWN	FALSE	FALSE	FALSE	FALSE	FALSE	
watertownurl4.json	https://www.mapc.org/wp-content/uploads/2024/05/Executive-Directors-Report-April-2024.pdf	boston	2024	massachusetts	1	1	5410	13	Executive Director’s Report Submitted to the Executive Committee April 24, 2024 Arts & Culture In m	3	0	0	2	0	0	0	0	60	0	0	40	0	0	0	0	5	0	6	3	9	3	0	19.231	0	23.077	11.538	34.615	11.538	0	WATERTOWN	FALSE	TRUE	TRUE	FALSE	TRUE	EXCLUDE
watertownurl6.json	https://massland.org/sites/default/files/files/enews/enews_2019october15_v3.pdf	harvard	2019	massachusetts	1	1	5946	18	MassLand E-News The Newsletter of the Massachusetts Land Conservation Community October 15, 2019 Vo	0	0	0	0	0	1	0	0	0	0	0	0	0	100	0	0	15	0	3	1	11	0	0	50	0	10	3.333	36.667	0	0	WATERTOWN	FALSE	FALSE	TRUE	FALSE	FALSE	
watertownurl38.json	https://www.govinfo.gov/content/pkg/GOVPUB-GP3-5ad3cb683539523adf3d9d8dbfe8f10c/pdf/GOVPUB-GP3-5ad3cb683539523adf3d9d8dbfe8f10c.pdf	washington	2003	washington	1	1	84960	140	of United States Government Publications January 2003 Entries 2003-3281 to 2003-4420 Use the catalo	23	34	4	8	6	25	11	0	20.721	30.631	3.604	7.207	5.405	22.523	9.91	0	7	0	137	0	7	0	0	4.636	0	90.728	0	4.636	0	0	WATERTOWN	FALSE	FALSE	FALSE	FALSE	FALSE	
watertownurl35.json	https://www.nrc.gov/docs/ML1927/ML19274B664.pdf	washington	2019	washington	1	1	24900	120	Official Transcript of Proceedings NUCLEAR REGULATORY COMMISSION Title: NEIMA Section 108 Public Me	3	18	0	1	0	4	0	0	11.538	69.231	0	3.846	0	15.385	0	0	2	0	10	1	12	0	0	8	0	40	4	48	0	0	WATERTOWN	FALSE	FALSE	FALSE	FALSE	FALSE	
watertownurl5.json	https://www.nyiso.com/documents/20142/10773574/NYISO-Climate-Impact-Study-Phase1-Report.pdf	rochester	2020	new york	1	1	19196	224	New York ISO Climate Change Impact Study Phase 1: Long-Term Load Impact Submitted to: New York ISO,	2	10	2	0	2	0	0	0	12.5	62.5	12.5	0	12.5	0	0	0	0	0	1	0	0	0	0	0	0	100	0	0	0	0	WATERTOWN	FALSE	FALSE	FALSE	FALSE	FALSE	
watertownurl7.json	https://www.nwh.org/media/file/NWH%20CHNA%20Report%202022.pdf	newton	2019	massachusetts	1	1	53352	160	September 30, 2022 Newton-Wellesley Hospital 2022 Community Health Needs Assessment Submitted to:Ta	1	0	0	1	0	0	0	0	50	0	0	50	0	0	0	0	13	0	121	135	57	0	0	3.988	0	37.117	41.411	17.485	0	0	WATERTOWN	FALSE	TRUE	TRUE	TRUE	FALSE	
watertownurl8.json	https://malegislature.gov/Bills/193/HD4429.pdf	boston	2022	massachusetts	0	1	38772	193	2022 Massachusetts ANNUAL REPORT Division of Banks 1 OCABR mass.gov/dob The Office of Consumer Affa	2	5	1	0	0	0	0	0	25	62.5	12.5	0	0	0	0	0	2	0	3	1	11	1	0	11.111	0	16.667	5.556	61.111	5.556	0	WATERTOWN	FALSE	TRUE	TRUE	FALSE	FALSE	
wilmingtonurl12.json	https://www.corning.com/media/worldwide/global/documents/Corning_2022_Sustainability_Report.pdf	wendell	2022	new york	1	1	33827	108	2022 Sustainability ReportTable of Contents Introduction People and communities 4 About this report	0	12	1	63	4	3	1	1	0	14.118	1.176	74.118	4.706	3.529	1.176	1.176	6	0	11	2	3	0	0	27.273	0	50	9.091	13.636	0	0	WILMINGTON	FALSE	FALSE	FALSE	FALSE	FALSE	
wilmingtonurl13.json	https://www.icgam.com/wp-content/uploads/2022/06/ICG-Annual-Report-and-Accounts-2022.pdf	wales	2022	delaware	1	1	104496	208	Annual Report and Accounts 2022 INVESTING C R E A T I N G G R O W I N G Intermediate Capital Group 	2	6	0	20	1	0	0	0	6.897	20.69	0	68.966	3.448	0	0	0	8	0	24	3	4	5	0	18.182	0	54.545	6.818	9.091	11.364	0	WILMINGTON	FALSE	FALSE	FALSE	FALSE	FALSE	
wilmingtonurl1.json	https://www.amtrak.com/content/dam/projects/dotcom/english/public/documents/corporate/foia/2022-Amtrak-Climate-Resilience-Strategic-Plan.pdf	boston	2021	new york	1	1	16233	48	2022 Amtrak Climate Resilience Strategic Plan Amtrak’s Northeast Corridor Prepared by 2021 Amtrak C	48	43	19	24	1	0	3	5	33.566	30.07	13.287	16.783	0.699	0	2.098	3.497	4	0	5	7	14	20	1	7.843	0	9.804	13.725	27.451	39.216	1.961	WILMINGTON	FALSE	TRUE	FALSE	FALSE	FALSE	
watertownurl33.json	https://obamawhitehouse.archives.gov/sites/default/files/microsites/ceq/full_website_public_comments_6_30_11_to_7_2_11_final_0.pdf	washington	2011	washington	1	1	370931	1325	National Ocean Council Website Comments Received 6/30/2011 - 7/2/2011 Table of Contents All 9 SAPs 	164	147	3	8	2	52	16	8	41	36.75	0.75	2	0.5	13	4	2	76	0	241	2	54	38	0	18.491	0	58.637	0.487	13.139	9.246	0	WATERTOWN	FALSE	FALSE	FALSE	FALSE	FALSE	
wilmingtonurl18.json	https://sites.tufts.edu/gdae/files/2019/10/DaviesCV.pdf	boston	2018	massachusetts	1	1	2135	7	CURRICULUM VITAE GILLIAN T. DAVIES BSC Group, Inc. Phone: (617) 896-4524 33 Waldo Street FAX: (508)	0	1	0	0	0	0	1	0	0	50	0	0	0	0	50	0	13	0	1	0	2	0	0	81.25	0	6.25	0	12.5	0	0	WILMINGTON	FALSE	TRUE	TRUE	TRUE	FALSE	EXCLUDE
wilmingtonurl11.json	https://www.edf.org/sites/default/files/content/report-ClimateChange-FueledWeatherDisasters.pdf	florida	2017	california	1	1	36386	111	ABOUT THIS REPORT This report was prepared for Environmental Defense Fund. www.edf.org COVER PHOTO 	236	543	24	12	4	0	186	142	20.575	47.341	2.092	1.046	0.349	0	16.216	12.38	1	0	15	3	0	0	0	5.263	0	78.947	15.789	0	0	0	WILMINGTON	FALSE	FALSE	FALSE	TRUE	FALSE	
wilmingtonurl10.json	https://dec.vermont.gov/sites/dec/files/wsm/mapp/docs/mapp_deerfieldtacticalplan.pdf	deerfield	2009	connecticut	1	1	20026	87	Tactical Basin Plan Deerfield River and Southern Connecticut River Tributaries of Vermont (Basin 12	52	61	2	1	0	0	0	0	44.828	52.586	1.724	0.862	0	0	0	0	2	0	41	0	2	0	0	4.444	0	91.111	0	4.444	0	0	WILMINGTON	FALSE	FALSE	FALSE	FALSE	FALSE	
wilmingtonurl16.json	https://www.dnr.sc.gov/climate/sco/Publications/2012_Drought%20and%20Coastal%20Ecosystems.pdf	florida	2007	south carolina	1	1	43380	76	The Impact of Drought on Coastal Ecosystems in the Carolinas State of Knowledge Report January 2012	147	48	2	0	3	5	641	1	17.355	5.667	0.236	0	0.354	0.59	75.679	0.118	12	0	25	0	0	0	0	32.432	0	67.568	0	0	0	0	WILMINGTON	FALSE	FALSE	FALSE	FALSE	FALSE	
wilmingtonurl14.json	https://agwaguide.org/docs/CRIDA_Sept_2019.pdf	washington	2015	washington	1	1	44927	164	Climate Risk Informed Decision Analysis (CRIDA) Collaborative Water Resources Planning for an Uncer	123	20	1	1	0	0	67	0	58.019	9.434	0.472	0.472	0	0	31.604	0	14	0	3	0	0	0	0	82.353	0	17.647	0	0	0	0	WILMINGTON	FALSE	FALSE	FALSE	FALSE	FALSE	
wilmingtonurl17.json	https://s3.us-west-2.amazonaws.com/napa-2021/CIP/Documents/Hagerty-and-CIP-_Housing-and-Infrastructure-Resilience.pdf	florida	2023	louisiana	1	1	9985	36	A Report of the NATIONAL ACADEMY OF PUBLIC ADMINISTRATION’S CENTER FOR INTERGOVERNMENTAL PARTNERSHI	17	17	0	0	0	1	1	11	36.17	36.17	0	0	0	2.128	2.128	23.404	2	0	3	0	7	11	0	8.696	0	13.043	0	30.435	47.826	0	WILMINGTON	FALSE	FALSE	FALSE	FALSE	FALSE	
wilmingtonurl2.json	https://www.amtrak.com/content/dam/projects/dotcom/english/public/documents/corporate/foia/amtrak-nec-climate-change-vulnerability-assessment-phase-i-final-report.pdf	None	(None, None)	None	0	0	0	40	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WILMINGTON	FALSE	FALSE	FALSE	TRUE	FALSE	
wilmingtonurl15.json	https://www.epa.gov/sites/default/files/2021-06/documents/final_climate_smart_brownfields_manual_6-10-21_508_complaint.pdf	washington	2013	new york	1	1	21998	73	Climate Smart Brownfields ManualNotice: The U.S. Environmental Protection Agency through its Office	90	123	6	56	6	17	55	8	24.931	34.072	1.662	15.512	1.662	4.709	15.235	2.216	3	0	16	0	3	2	0	12.5	0	66.667	0	12.5	8.333	0	WILMINGTON	FALSE	FALSE	FALSE	FALSE	FALSE	
wilmingtonurl28.json	http://waquoitbayreserve.org/wp-content/uploads/2015-Coastal-Conference-speaker-biographies.pdf	None	(None, None)	None	0	0	0	6	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WILMINGTON	FALSE	FALSE	FALSE	TRUE	FALSE	
wilmingtonurl20.json	https://research.fit.edu/media/site-specific/researchfitedu/coast-climate-adaptation-library/united-states/national/us---heinz-center-amp-nwf-reports/Heinz-Ctr.-2002.-US-Human-Links-to-Coastal-Disasters.pdf	florida	2000	florida	0	1	45255	156	HUMAN LINKS TO COASTAL DISASTERS THE H. JOHN HEINZ III CENTER FOR SCIENCE, ECONOMICS AND THE ENVIRO	134	323	0	0	3	9	4	1	28.27	68.143	0	0	0.633	1.899	0.844	0.211	11	0	21	1	12	0	0	24.444	0	46.667	2.222	26.667	0	0	WILMINGTON	FALSE	FALSE	FALSE	FALSE	FALSE	
wilmingtonurl24.json	https://comingcleaninc.org/assets/media/images/Louisville%20Charter%20content/plank%201%20policy%20paper.pdf	hamilton	2021	texas	1	1	5568	17	THE CHEMICAL INDUSTRY: AN OVERLOOKED DRIVER of CLIMATE CHANGE The Problem and Policy Solutions POLI	7	9	0	41	1	11	1	5	9.333	12	0	54.667	1.333	14.667	1.333	6.667	0	0	21	0	0	0	0	0	0	100	0	0	0	0	WILMINGTON	FALSE	FALSE	FALSE	FALSE	FALSE	
wilmingtonurl19.json	https://www.hud.gov/sites/dfiles/CFO/documents/2023HUDCongressionalJustificationsFINALelectronicversion.pdf	washington	2022	alaska	1	1	180637	422	2023 CONGRESSIONAL JUSTIFICATIONS U.S. DEPARTMENT OF HOUSING AND URBAN DEVELOPMENTDEPARTMENT OF HOU	13	16	1	7	50	1	2	3	13.978	17.204	1.075	7.527	53.763	1.075	2.151	3.226	7	0	45	3	53	1	0	6.422	0	41.284	2.752	48.624	0.917	0	WILMINGTON	FALSE	FALSE	FALSE	FALSE	FALSE	
wilmingtonurl23.json	https://www.fema.gov/pdf/library/erosion.pdf	washington	1998	washington	1	1	84699	252	T H C HE EINZ ENTER E E H VALUATION OF ROSION AZARDS April 2000A BOUT THE H. JOHN HEINZ III CENTER 	919	280	9	1	0	0	42	0	73.461	22.382	0.719	0.08	0	0	3.357	0	9	0	63	2	12	0	0	10.465	0	73.256	2.326	13.953	0	0	WILMINGTON	FALSE	FALSE	FALSE	TRUE	FALSE	
wilmingtonurl22.json	https://www.mdot.maryland.gov/OPCP/MDOT_TRIP_Report_2024_Final.pdf	washington	2022	maryland	1	1	11980	44	TRANSPORTATION RESILIENCE IMPROVEMENT PLAN 2024TABLE OF CONTENTS Executive Summary ................	77	75	13	1	0	0	11	7	41.848	40.761	7.065	0.543	0	0	5.978	3.804	4	0	4	0	2	0	0	40	0	40	0	20	0	0	WILMINGTON	FALSE	FALSE	FALSE	FALSE	FALSE	
wilmingtonurl21.json	https://www.jpmorgan.com/content/dam/jpmc/jpmorgan-chase-and-co/documents/jpmc-esg-report-2021.pdf	washington	2021	new york	1	1	41528	78	2021 ENVIRONMENTAL SOCIAL & GOVERNANCE REPORTContents Introduction 1 Environmental 11 Social 20 Mes	0	18	0	23	4	0	1	0	0	39.13	0	50	8.696	0	2.174	0	5	0	14	1	16	3	0	12.821	0	35.897	2.564	41.026	7.692	0	WILMINGTON	FALSE	FALSE	FALSE	FALSE	FALSE	
wilmingtonurl25.json	https://www.doj.state.wi.us/sites/default/files/news-media/4_11_24_Fed_Climate_Disclosures_States_Intervention_Filed_Motion.pdf	washington	2024	washington	1	1	9784	48	No. 24-1522 and all consolidated cases: Nos. 24-1623, 24-1624, 24-1626, 24-1627, 24-1628, 24-1631, 	1	4	0	0	1	0	2	2	10	40	0	0	10	0	20	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	WILMINGTON	FALSE	FALSE	FALSE	FALSE	FALSE	
wilmingtonurl26.json	https://www.saw.usace.army.mil/Portals/59/docs/coastal_storm_damage_reduction/Wrightsville/Wrightsville%20Beach%20Validation%20Study%20-%20DRAFT%20report%20-%20public%20review%20-%20USACE%20-%206-26-19.pdf	wilmington	2018	north carolina	1	1	53261	174	DRAFT WRIGHTSVILLE BEACH, NC VALIDATION STUDY June 2019 Wilmington District – U.S. Army Corps of En	103	194	1	15	2	4	1	3	31.889	60.062	0.31	4.644	0.619	1.238	0.31	0.929	0	0	52	0	2	0	0	0	0	96.296	0	3.704	0	0	WILMINGTON	TRUE	FALSE	FALSE	FALSE	FALSE	
wilmingtonurl27.json	https://www.uschamber.com/assets/documents/USChamber_AllState-2024-Climate-Resiliency-Report.pdf	wilmington	2022	california	1	1	7798	40	The Preparedness Payoff: The Economic Benefits of Investing in Climate Resilience 2024 Climate Resi	14	88	12	0	0	0	19	18	9.272	58.278	7.947	0	0	0	12.583	11.921	0	0	1	0	0	0	0	0	0	100	0	0	0	0	WILMINGTON	TRUE	FALSE	FALSE	TRUE	FALSE	
wilmingtonurl30.json	https://tidesandcurrents.noaa.gov/publications/Techrpt_090_2018_State_of_US_HighTideFlooding_with_a_2019_Outlook_Final.pdf	washington	2018	washington	1	1	7152	31	NOAA Technical Report NOS CO-OPS 090 2018 State of U.S. High Tide Flooding with a 2019 Outlook Phot	144	33	0	0	0	0	8	0	77.838	17.838	0	0	0	0	4.324	0	0	0	1	0	0	0	0	0	0	100	0	0	0	0	WILMINGTON	FALSE	FALSE	FALSE	FALSE	FALSE	
wilmingtonurl3.json	https://srpedd.s3.amazonaws.com/wp-content/uploads/2021/01/17105214/Dartmouth-MVP-Plan-Final-050120.pdf	dartmouth	2020	district	1	1	63090	218	May 2020 TOWN OF DARTMOUTH Municipal Vulnerability Planning Project and 2020 Hazard Mitigation Plan	717	696	7	3	2	10	77	53	45.815	44.473	0.447	0.192	0.128	0.639	4.92	3.387	53	0	10	9	34	1	0	49.533	0	9.346	8.411	31.776	0.935	0	WILMINGTON	FALSE	FALSE	FALSE	FALSE	FALSE	
wilmingtonurl29.json	https://iciwarm.info/wp-content/uploads/2019/11/CRIDA_Text_Oct_2019_Second-Printing.pdf	washington	2015	washington	1	1	44923	168	Climate Risk Informed Decision Analysis (CRIDA) Collaborative Water Resources Planning for an Uncer	123	20	1	1	0	0	67	0	58.019	9.434	0.472	0.472	0	0	31.604	0	14	0	3	0	0	0	0	82.353	0	17.647	0	0	0	0	WILMINGTON	FALSE	FALSE	FALSE	TRUE	FALSE	
wilmingtonurl32.json	https://www.analog.com/media/en/company-csr/2022-esg-report.pdf	wilmington	2022	massachusetts	1	1	48411	120	2022 ESG Report 12-MONTH PERIOD ENDING DECEMBER 31, 2022 PUBLICATION DATE: JULY 2023ANALOG DEVICES 	1	13	0	39	3	5	9	0	1.429	18.571	0	55.714	4.286	7.143	12.857	0	9	0	24	3	31	2	0	13.043	0	34.783	4.348	44.928	2.899	0	WILMINGTON	TRUE	FALSE	TRUE	FALSE	TRUE	EXCLUDE
wilmingtonurl33.json	https://www.analog.com/media/en/company-csr/adi-2020-corporate-responsibility-report.pdf	boston	2020	massachusetts	1	1	16685	78	ENGINEERING GOOD. CORPORATE RESPONSIBILITY REPORT 2 0 2 0 12-MONTH PERIOD ENDING DECEMBER 31, 2020 	0	6	0	8	0	3	1	0	0	33.333	0	44.444	0	16.667	5.556	0	3	0	9	4	2	0	0	16.667	0	50	22.222	11.111	0	0	WILMINGTON	FALSE	TRUE	TRUE	FALSE	TRUE	EXCLUDE
wilmingtonurl40.json	https://onlinepubs.trb.org/onlinepubs/circulars/ec152.pdf	washington	2010	washington	1	1	21558	64	T R A N S P O R T A T I O N R E S E A R C H Number E-C152 June 2011 Adapting Transportation to the 	133	117	23	12	2	0	14	5	43.464	38.235	7.516	3.922	0.654	0	4.575	1.634	3	1	1	0	1	0	0	50	16.667	16.667	0	16.667	0	0	WILMINGTON	FALSE	FALSE	FALSE	FALSE	FALSE	
wilmingtonurl41.json	https://www.santanderus.com/wp-content/uploads/2022/08/SAN001_ESGR_2022_Web.pdf	boston	2021	new york	1	1	23541	82	Building Paths to Prosperity Santander US Environmental, Social and Governance Report 2021ESG Repor	1	16	0	13	1	0	1	1	3.03	48.485	0	39.394	3.03	0	3.03	3.03	8	0	9	3	7	1	0	28.571	0	32.143	10.714	25	3.571	0	WILMINGTON	FALSE	TRUE	FALSE	FALSE	FALSE	
wilmingtonurl39.json	https://onlinepubs.trb.org/onlinepubs/nchrp/nchrp_rpt_1052FinalReport.pdf	florida	2020	florida	1	1	77622	273	Project No. NCHRP 08-129 INTEGRATING RESILIENCE CONCEPTS AND STRATEGIES INTO TRANSPORTATION PLANNIN	162	147	8	5	0	0	15	17	45.763	41.525	2.26	1.412	0	0	4.237	4.802	86	0	83	17	20	0	1	41.546	0	40.097	8.213	9.662	0	0.483	WILMINGTON	FALSE	FALSE	FALSE	FALSE	FALSE	
wilmingtonurl35.json	https://ipswichmillsdam.com/wp-content/uploads/2023/10/16754-EENF-Ipswich-Mills-Dam-Removal-IPSWICH.pdf	ipswich	2023	massachusetts	1	1	56971	189	The Commonwealth of Massachusetts Executive Office of Energy and Environmental Affairs 100 Cambridg	198	29	2	16	1	12	19	0	71.48	10.469	0.722	5.776	0.361	4.332	6.859	0	1	0	19	0	4	0	0	4.167	0	79.167	0	16.667	0	0	WILMINGTON	FALSE	FALSE	TRUE	TRUE	FALSE	
wilmingtonurl31.json	https://www.ucsusa.org/sites/default/files/2024-06/Looming_Deadlines_for_Coastal_Resilience.pdf	washington	2023	washington	1	1	13773	20	Looming Deadlines for Coastal Resilience Rising Seas, Disruptive Tides, and Risks to Coastal Infras	228	16	0	0	2	2	14	1	86.692	6.084	0	0	0.76	0.76	5.323	0.38	3	0	16	1	0	0	0	15	0	80	5	0	0	0	WILMINGTON	FALSE	FALSE	FALSE	FALSE	FALSE	
wilmingtonurl34.json	https://www.nfwf.org/sites/default/files/2024-03/nfwf-conservation-investments-2023.pdf	florida	2023	california	1	1	83035	53	2023 CONSERVATION INVESTMENTS 40TH ANNIVERSARY EDITIONBrown bear in Alaska The National Fish and Wi	162	142	1	5	0	6	15	69	40.5	35.5	0.25	1.25	0	1.5	3.75	17.25	35	0	182	1	175	2	0	8.861	0	46.076	0.253	44.304	0.506	0	WILMINGTON	FALSE	FALSE	FALSE	FALSE	FALSE	EXCLUDE
wilmingtonurl37.json	https://www.saw.usace.army.mil/Portals/59/docs/coastal_storm_damage_reduction/Carolina%20Beach/Carolina%20Beach%20%20-%20DRAFT%20Beach%20Renourishment%20Evaluation%20Report%20-%20USACE%20-%20June%2024%202019.pdf	wilmington	2017	north carolina	1	1	49009	159	DRAFT CAROLINA BEACH, NC BEACH RENOURISHMENT EVALUATION REPORT June 2019 Wilmington District – U.S.	106	193	0	14	2	4	1	2	32.919	59.938	0	4.348	0.621	1.242	0.311	0.621	0	0	34	0	2	0	0	0	0	94.444	0	5.556	0	0	WILMINGTON	TRUE	FALSE	FALSE	FALSE	FALSE	
wilmingtonurl38.json	https://www.oecd-nea.org/upload/docs/application/pdf/2021-11/nea7207_climate_change_adaptation.pdf	cambridge	2013	missouri	1	1	77153	160	Nuclear Technology Development and Economics 2021 C limate Change: Assessment of the Vulnerability 	267	531	58	23	4	27	196	11	23.903	47.538	5.192	2.059	0.358	2.417	17.547	0.985	23	0	23	0	4	0	0	46	0	46	0	8	0	0	WILMINGTON	TRUE	TRUE	FALSE	FALSE	FALSE	
wilmingtonurl4.json	https://www.tidesandcurrents.noaa.gov/publications/techrpt86_PaP_of_HTFlooding.pdf	norfolk	2016	florida	1	1	17272	56	NOAA Technical Report NOS CO-OPS 086 P P H ATTERNS AND ROJECTIONS OF IGH T F A U.S. IDE LOODING LON	739	79	2	0	0	1	9	0	89.036	9.518	0.241	0	0	0.12	1.084	0	1	0	3	0	0	0	0	25	0	75	0	0	0	0	WILMINGTON	FALSE	FALSE	FALSE	FALSE	FALSE	
wilmingtonurl36.json	https://www.burberryplc.com/content/dam/burberryplc/corporate/documents/annual-report-2022-23/Annual-report-2022-23.pdf	sterling	2022	new york	1	1	134575	336	Annual Report 2022/23 Annual Report 2022/23Burberry 2022/23 Table of Contents Strategic Report Corp	10	17	6	51	1	1	7	0	10.753	18.28	6.452	54.839	1.075	1.075	7.527	0	24	0	38	8	30	3	0	23.301	0	36.893	7.767	29.126	2.913	0	WILMINGTON	FALSE	FALSE	FALSE	FALSE	FALSE	
wilmingtonurl44.json	https://legislature.vermont.gov/assets/Legislative-Reports/VSJF_ImpactReport2023_FINAL_pages.pdf	burlington	2023	vermont	1	1	8270	28	WORKING TOWARD WELL-BEING FOR ALL WHO CALL VERMONT HOME IMPACT REPORT 2023“You have to know, when y	4	1	0	0	0	0	0	0	80	20	0	0	0	0	0	0	3	0	2	2	1	0	0	37.5	0	25	25	12.5	0	0	WILMINGTON	TRUE	FALSE	FALSE	FALSE	FALSE	
